sequence_id,A_freq,T_freq,G_freq,C_freq,GC_content,AT_content,kmer_ATT,kmer_TAA,kmer_AAT,kmer_TTA,kmer_ATA,kmer_AAA,kmer_TAT,kmer_TTC,kmer_AAG,kmer_AGA,has_ATATA,has_polyT,has_polyA,start_A,start_T,end_T,at_rich_windows,label
mO_302_neg_353_394,0.36585365853658536,0.36585365853658536,0.2682926829268293,0.0,0.2682926829268293,0.7317073170731707,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.0,0.05128205128205128,0.0,0.05128205128205128,0.07692307692307693,1,0,0,0,1,0,0.6756756756756757,0
shuffled_0,0.2702702702702703,0.35135135135135137,0.2702702702702703,0.10810810810810811,0.3783783783783784,0.6216216216216216,0.08571428571428572,0.0,0.0,0.05714285714285714,0.0,0.0,0.08571428571428572,0.0,0.0,0.0,0,0,0,1,0,0,0.36363636363636365,0
shuffled_1,0.5102040816326531,0.30612244897959184,0.12244897959183673,0.061224489795918366,0.1836734693877551,0.8163265306122449,0.0425531914893617,0.0425531914893617,0.0851063829787234,0.02127659574468085,0.0851063829787234,0.10638297872340426,0.02127659574468085,0.0,0.06382978723404255,0.02127659574468085,1,1,1,1,0,0,0.8,0
shuffled_2,0.38461538461538464,0.3076923076923077,0.21153846153846154,0.09615384615384616,0.3076923076923077,0.6923076923076923,0.04,0.08,0.1,0.04,0.06,0.06,0.04,0.02,0.0,0.02,0,0,1,0,1,1,0.5625,0
shuffled_3,0.475,0.225,0.175,0.125,0.3,0.7,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.07894736842105263,0.05263157894736842,0.0,0.02631578947368421,0.05263157894736842,0,0,1,0,1,0,0.5555555555555556,0
shuffled_4,0.475,0.25,0.2,0.075,0.275,0.725,0.02631578947368421,0.07894736842105263,0.05263157894736842,0.02631578947368421,0.07894736842105263,0.02631578947368421,0.02631578947368421,0.0,0.10526315789473684,0.05263157894736842,0,0,0,1,0,1,0.5277777777777778,0
shuffled_5,0.4666666666666667,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.7333333333333333,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.046511627906976744,0.09302325581395349,0.046511627906976744,0.06976744186046512,0.0,0.023255813953488372,0.046511627906976744,0,0,0,0,0,0,0.6829268292682927,0
shuffled_6,0.5652173913043478,0.1956521739130435,0.17391304347826086,0.06521739130434782,0.2391304347826087,0.7608695652173914,0.022727272727272728,0.022727272727272728,0.06818181818181818,0.022727272727272728,0.11363636363636363,0.09090909090909091,0.045454545454545456,0.0,0.06818181818181818,0.06818181818181818,1,0,1,1,0,0,0.6428571428571429,0
shuffled_7,0.3333333333333333,0.358974358974359,0.20512820512820512,0.10256410256410256,0.3076923076923077,0.6923076923076923,0.02702702702702703,0.08108108108108109,0.0,0.05405405405405406,0.02702702702702703,0.0,0.05405405405405406,0.0,0.02702702702702703,0.0,0,1,0,1,0,1,0.5142857142857142,0
shuffled_8,0.47619047619047616,0.2619047619047619,0.14285714285714285,0.11904761904761904,0.2619047619047619,0.7380952380952381,0.05,0.05,0.05,0.025,0.05,0.05,0.075,0.0,0.05,0.05,0,0,0,1,0,0,0.47368421052631576,0
shuffled_9,0.45,0.225,0.2,0.125,0.325,0.675,0.0,0.05263157894736842,0.02631578947368421,0.0,0.02631578947368421,0.05263157894736842,0.0,0.02631578947368421,0.07894736842105263,0.05263157894736842,0,0,0,1,0,1,0.3611111111111111,0
shuffled_10,0.6590909090909091,0.09090909090909091,0.1590909090909091,0.09090909090909091,0.25,0.75,0.0,0.023809523809523808,0.07142857142857142,0.0,0.0,0.30952380952380953,0.0,0.0,0.023809523809523808,0.09523809523809523,0,0,1,1,0,0,0.525,0
shuffled_11,0.4222222222222222,0.28888888888888886,0.15555555555555556,0.13333333333333333,0.28888888888888886,0.7111111111111111,0.0,0.023255813953488372,0.0,0.0,0.0,0.18604651162790697,0.046511627906976744,0.0,0.046511627906976744,0.023255813953488372,0,1,1,0,1,1,0.5121951219512195,0
shuffled_12,0.4642857142857143,0.25,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.038461538461538464,0.038461538461538464,0.11538461538461539,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.5,0
shuffled_13,0.38095238095238093,0.23809523809523808,0.2619047619047619,0.11904761904761904,0.38095238095238093,0.6190476190476191,0.025,0.0,0.0,0.05,0.0,0.1,0.025,0.025,0.025,0.025,0,0,1,0,1,0,0.23684210526315788,0
shuffled_14,0.4186046511627907,0.32558139534883723,0.18604651162790697,0.06976744186046512,0.2558139534883721,0.7441860465116279,0.04878048780487805,0.0975609756097561,0.0975609756097561,0.04878048780487805,0.07317073170731707,0.0,0.024390243902439025,0.0,0.024390243902439025,0.024390243902439025,0,0,0,1,0,0,0.5128205128205128,0
shuffled_15,0.4878048780487805,0.17073170731707318,0.21951219512195122,0.12195121951219512,0.34146341463414637,0.6585365853658537,0.0,0.02564102564102564,0.05128205128205128,0.0,0.02564102564102564,0.1282051282051282,0.0,0.0,0.02564102564102564,0.05128205128205128,0,0,1,1,0,1,0.40540540540540543,0
shuffled_16,0.4,0.2857142857142857,0.22857142857142856,0.08571428571428572,0.3142857142857143,0.6857142857142857,0.06060606060606061,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.0,0.030303030303030304,0.06060606060606061,0.030303030303030304,0,0,0,1,0,0,0.4838709677419355,0
shuffled_17,0.5217391304347826,0.17391304347826086,0.1956521739130435,0.10869565217391304,0.30434782608695654,0.6956521739130435,0.0,0.045454545454545456,0.06818181818181818,0.0,0.045454545454545456,0.09090909090909091,0.022727272727272728,0.0,0.045454545454545456,0.022727272727272728,0,0,1,1,0,0,0.5,0
shuffled_18,0.45454545454545453,0.29545454545454547,0.1590909090909091,0.09090909090909091,0.25,0.75,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.07142857142857142,0.0,0.023809523809523808,0.047619047619047616,1,0,1,0,1,0,0.6,0
shuffled_19,0.5116279069767442,0.18604651162790697,0.20930232558139536,0.09302325581395349,0.3023255813953488,0.6976744186046512,0.0,0.0975609756097561,0.07317073170731707,0.024390243902439025,0.07317073170731707,0.0975609756097561,0.0,0.0,0.0975609756097561,0.024390243902439025,0,0,1,1,0,0,0.48717948717948717,0
shuffled_20,0.25925925925925924,0.4074074074074074,0.25925925925925924,0.07407407407407407,0.3333333333333333,0.6666666666666666,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0,0,0,0,1,1,0.4782608695652174,0
shuffled_21,0.4666666666666667,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.7333333333333333,0.03571428571428571,0.0,0.03571428571428571,0.0,0.07142857142857142,0.10714285714285714,0.07142857142857142,0.0,0.03571428571428571,0.03571428571428571,0,0,1,1,0,1,0.46153846153846156,0
shuffled_22,0.5102040816326531,0.30612244897959184,0.12244897959183673,0.061224489795918366,0.1836734693877551,0.8163265306122449,0.06382978723404255,0.10638297872340426,0.1276595744680851,0.0425531914893617,0.10638297872340426,0.0851063829787234,0.0425531914893617,0.0,0.02127659574468085,0.0425531914893617,0,0,1,0,1,0,0.7333333333333333,0
shuffled_23,0.6,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.24444444444444444,0.7555555555555555,0.0,0.06976744186046512,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.23255813953488372,0.0,0.023255813953488372,0.06976744186046512,0.11627906976744186,0,0,1,0,0,1,0.6341463414634146,0
shuffled_24,0.5,0.21428571428571427,0.16666666666666666,0.11904761904761904,0.2857142857142857,0.7142857142857143,0.025,0.1,0.075,0.025,0.025,0.225,0.0,0.025,0.0,0.0,0,0,1,0,0,0,0.5789473684210527,0
shuffled_25,0.5121951219512195,0.24390243902439024,0.12195121951219512,0.12195121951219512,0.24390243902439024,0.7560975609756098,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.0,0.10256410256410256,0.07692307692307693,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.05128205128205128,1,0,1,1,0,1,0.6756756756756757,0
shuffled_26,0.42105263157894735,0.2894736842105263,0.21052631578947367,0.07894736842105263,0.2894736842105263,0.7105263157894737,0.0,0.1111111111111111,0.08333333333333333,0.0,0.1111111111111111,0.027777777777777776,0.027777777777777776,0.0,0.05555555555555555,0.027777777777777776,0,0,0,0,0,1,0.5588235294117647,0
shuffled_27,0.41379310344827586,0.27586206896551724,0.20689655172413793,0.10344827586206896,0.3103448275862069,0.6896551724137931,0.0,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.0,0.037037037037037035,0.07407407407407407,0.0,0,0,0,1,0,0,0.48,0
shuffled_28,0.3170731707317073,0.2926829268292683,0.2682926829268293,0.12195121951219512,0.3902439024390244,0.6097560975609756,0.02564102564102564,0.05128205128205128,0.0,0.07692307692307693,0.0,0.0,0.02564102564102564,0.0,0.02564102564102564,0.05128205128205128,0,0,0,0,1,1,0.32432432432432434,0
shuffled_29,0.3181818181818182,0.29545454545454547,0.3181818181818182,0.06818181818181818,0.38636363636363635,0.6136363636363636,0.047619047619047616,0.07142857142857142,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0,0.07142857142857142,0.047619047619047616,0,0,0,1,0,0,0.4,0
shuffled_30,0.5384615384615384,0.1282051282051282,0.1794871794871795,0.15384615384615385,0.3333333333333333,0.6666666666666666,0.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.13513513513513514,0.0,0.0,0.05405405405405406,0.10810810810810811,0,0,1,0,0,1,0.4857142857142857,0
shuffled_31,0.5365853658536586,0.21951219512195122,0.17073170731707318,0.07317073170731707,0.24390243902439024,0.7560975609756098,0.0,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.10256410256410256,0.10256410256410256,0.05128205128205128,0.0,0.02564102564102564,0.10256410256410256,1,0,1,0,0,0,0.8108108108108109,0
shuffled_32,0.5555555555555556,0.2,0.13333333333333333,0.1111111111111111,0.24444444444444444,0.7555555555555555,0.0,0.023255813953488372,0.11627906976744186,0.0,0.09302325581395349,0.20930232558139536,0.023255813953488372,0.0,0.023255813953488372,0.0,1,0,1,1,0,1,0.5121951219512195,0
shuffled_33,0.4883720930232558,0.27906976744186046,0.13953488372093023,0.09302325581395349,0.23255813953488372,0.7674418604651163,0.0,0.04878048780487805,0.07317073170731707,0.04878048780487805,0.0975609756097561,0.14634146341463414,0.024390243902439025,0.0,0.024390243902439025,0.04878048780487805,0,0,1,1,0,1,0.6923076923076923,0
shuffled_34,0.5161290322580645,0.3225806451612903,0.06451612903225806,0.0967741935483871,0.16129032258064516,0.8387096774193549,0.06896551724137931,0.06896551724137931,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0,0,0,0,1,0,0.8888888888888888,0
shuffled_35,0.4318181818181818,0.25,0.2727272727272727,0.045454545454545456,0.3181818181818182,0.6818181818181818,0.047619047619047616,0.07142857142857142,0.047619047619047616,0.047619047619047616,0.07142857142857142,0.07142857142857142,0.047619047619047616,0.0,0.07142857142857142,0.023809523809523808,0,0,1,0,0,0,0.55,0
shuffled_36,0.4666666666666667,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.7333333333333333,0.06976744186046512,0.06976744186046512,0.09302325581395349,0.023255813953488372,0.046511627906976744,0.11627906976744186,0.0,0.023255813953488372,0.023255813953488372,0.0,0,0,1,0,1,0,0.5609756097560976,0
shuffled_37,0.41025641025641024,0.3076923076923077,0.20512820512820512,0.07692307692307693,0.28205128205128205,0.717948717948718,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.0,0.10810810810810811,0.0,0.02702702702702703,0.08108108108108109,0,0,0,1,0,1,0.4857142857142857,0
shuffled_38,0.4634146341463415,0.2682926829268293,0.17073170731707318,0.0975609756097561,0.2682926829268293,0.7317073170731707,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.1282051282051282,0.05128205128205128,0.0,0.02564102564102564,0.02564102564102564,0,0,1,0,0,1,0.6216216216216216,0
shuffled_39,0.44680851063829785,0.2553191489361702,0.2127659574468085,0.0851063829787234,0.2978723404255319,0.7021276595744681,0.022222222222222223,0.06666666666666667,0.022222222222222223,0.044444444444444446,0.06666666666666667,0.022222222222222223,0.022222222222222223,0.0,0.044444444444444446,0.06666666666666667,0,0,0,1,0,0,0.4186046511627907,0
shuffled_40,0.5238095238095238,0.21428571428571427,0.16666666666666666,0.09523809523809523,0.2619047619047619,0.7380952380952381,0.0,0.075,0.075,0.0,0.1,0.125,0.05,0.0,0.05,0.025,1,0,1,0,1,0,0.5789473684210527,0
shuffled_41,0.3888888888888889,0.25,0.19444444444444445,0.16666666666666666,0.3611111111111111,0.6388888888888888,0.029411764705882353,0.058823529411764705,0.0,0.029411764705882353,0.0,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.08823529411764706,0.08823529411764706,0,0,0,0,0,0,0.40625,0
shuffled_42,0.5217391304347826,0.1956521739130435,0.17391304347826086,0.10869565217391304,0.2826086956521739,0.717391304347826,0.022727272727272728,0.06818181818181818,0.022727272727272728,0.022727272727272728,0.045454545454545456,0.11363636363636363,0.022727272727272728,0.0,0.045454545454545456,0.06818181818181818,0,1,1,0,0,0,0.5476190476190477,0
shuffled_43,0.5483870967741935,0.0967741935483871,0.1935483870967742,0.16129032258064516,0.3548387096774194,0.6451612903225806,0.0,0.06896551724137931,0.034482758620689655,0.0,0.034482758620689655,0.1724137931034483,0.0,0.0,0.06896551724137931,0.0,0,0,1,0,0,0,0.4444444444444444,0
shuffled_44,0.4878048780487805,0.24390243902439024,0.1951219512195122,0.07317073170731707,0.2682926829268293,0.7317073170731707,0.02564102564102564,0.07692307692307693,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.0,0.0,0.05128205128205128,0.02564102564102564,0,0,0,0,1,0,0.5675675675675675,0
shuffled_45,0.46938775510204084,0.2857142857142857,0.1836734693877551,0.061224489795918366,0.24489795918367346,0.7551020408163265,0.02127659574468085,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.06382978723404255,0.1702127659574468,0.02127659574468085,0.0,0.02127659574468085,0.02127659574468085,0,1,1,0,0,0,0.6444444444444445,0
shuffled_46,0.5588235294117647,0.17647058823529413,0.17647058823529413,0.08823529411764706,0.2647058823529412,0.7352941176470589,0.03125,0.0625,0.0625,0.03125,0.0,0.15625,0.0,0.0,0.0625,0.0,0,0,1,1,0,0,0.5,0
shuffled_47,0.5625,0.1875,0.16666666666666666,0.08333333333333333,0.25,0.75,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.08695652173913043,0.2391304347826087,0.043478260869565216,0.0,0.021739130434782608,0.021739130434782608,1,0,1,1,0,1,0.5909090909090909,0
shuffled_48,0.625,0.1875,0.125,0.0625,0.1875,0.8125,0.021739130434782608,0.13043478260869565,0.08695652173913043,0.0,0.06521739130434782,0.2608695652173913,0.0,0.021739130434782608,0.043478260869565216,0.043478260869565216,0,0,1,0,1,0,0.7272727272727273,0
shuffled_49,0.4838709677419355,0.2903225806451613,0.16129032258064516,0.06451612903225806,0.22580645161290322,0.7741935483870968,0.0,0.10344827586206896,0.10344827586206896,0.0,0.034482758620689655,0.10344827586206896,0.0,0.0,0.034482758620689655,0.034482758620689655,0,0,1,0,1,1,0.6296296296296297,0
shuffled_50,0.4791666666666667,0.2916666666666667,0.16666666666666666,0.0625,0.22916666666666666,0.7708333333333334,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.043478260869565216,0.021739130434782608,0.17391304347826086,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0,0,1,0,1,0,0.6818181818181818,0
shuffled_51,0.4,0.3111111111111111,0.2,0.08888888888888889,0.28888888888888886,0.7111111111111111,0.023255813953488372,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.06976744186046512,0.06976744186046512,0.023255813953488372,0.0,0.046511627906976744,0.0,0,0,1,1,0,0,0.5365853658536586,0
shuffled_52,0.38461538461538464,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.6923076923076923,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.041666666666666664,0.0,0,0,1,0,1,0,0.4090909090909091,0
shuffled_53,0.46875,0.25,0.15625,0.125,0.28125,0.71875,0.03333333333333333,0.1,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.1,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0,0,1,0,0,0,0.6428571428571429,0
shuffled_54,0.5609756097560976,0.14634146341463414,0.1951219512195122,0.0975609756097561,0.2926829268292683,0.7073170731707317,0.02564102564102564,0.10256410256410256,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.15384615384615385,0.0,0.0,0.05128205128205128,0.07692307692307693,0,0,1,0,0,0,0.5945945945945946,0
shuffled_55,0.4,0.325,0.2,0.075,0.275,0.725,0.0,0.02631578947368421,0.07894736842105263,0.02631578947368421,0.10526315789473684,0.0,0.07894736842105263,0.0,0.0,0.05263157894736842,1,0,0,0,1,0,0.5277777777777778,0
shuffled_56,0.5434782608695652,0.1956521739130435,0.13043478260869565,0.13043478260869565,0.2608695652173913,0.7391304347826086,0.0,0.045454545454545456,0.06818181818181818,0.045454545454545456,0.06818181818181818,0.13636363636363635,0.022727272727272728,0.0,0.045454545454545456,0.06818181818181818,0,0,1,0,0,0,0.6190476190476191,0
shuffled_57,0.66,0.14,0.14,0.06,0.2,0.8,0.0,0.0625,0.0625,0.0,0.10416666666666667,0.20833333333333334,0.041666666666666664,0.0,0.08333333333333333,0.08333333333333333,1,0,1,0,0,0,0.782608695652174,0
shuffled_58,0.45454545454545453,0.22727272727272727,0.20454545454545456,0.11363636363636363,0.3181818181818182,0.6818181818181818,0.0,0.09523809523809523,0.047619047619047616,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.0,0.09523809523809523,0.023809523809523808,0,0,0,0,0,1,0.475,0
shuffled_59,0.4666666666666667,0.3111111111111111,0.15555555555555556,0.06666666666666667,0.2222222222222222,0.7777777777777778,0.046511627906976744,0.06976744186046512,0.06976744186046512,0.046511627906976744,0.046511627906976744,0.13953488372093023,0.023255813953488372,0.0,0.046511627906976744,0.0,0,0,1,0,1,0,0.6585365853658537,0
shuffled_60,0.4318181818181818,0.3181818181818182,0.18181818181818182,0.06818181818181818,0.25,0.75,0.0,0.047619047619047616,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.07142857142857142,0.09523809523809523,0.0,0.047619047619047616,0.0,1,0,1,1,0,1,0.725,0
shuffled_61,0.42857142857142855,0.30952380952380953,0.16666666666666666,0.09523809523809523,0.2619047619047619,0.7380952380952381,0.05,0.025,0.05,0.025,0.025,0.075,0.05,0.0,0.05,0.05,0,0,1,1,0,1,0.5526315789473685,0
shuffled_62,0.375,0.3125,0.1875,0.125,0.3125,0.6875,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.1,0.0,0.1,0.0,0.0,0.03333333333333333,1,0,0,0,0,0,0.4642857142857143,0
